tagName
墨彩
篆刻
膠彩
油畫
水彩
版畫
未來
節能減碳
健康生活
創新創意競賽
創業行銷
社會新價值
創新思維
戶外
親子
登山
露營
戶外旅行活動
愚公移山戶外用品店
購物金獎勵
照片故事比賽
活動時間表
電子報名方式
網路投票及現場投票
優勝作品評選
參賽作品注意事項
著作權守則
作品集
設計製作
金賞獎
AI資訊科技
媒體行銷
專業取向
跨域升級
影響力
評選委員
旅行
觀光
對象
說明對象
高級中等學校
學生組隊
指導老師
报名截止日期
初賽結果公告
旅遊行程設計
華嚴金獅子
佛教文化
華嚴經
投稿方式
協辦單位
短片徵件
攝影競賽
海報競賽
動畫
南方影展
金光學生獎
金光影展
創作者
影像展現
崇藝術空間
影片創作
數位影像人才
台灣在地多元性
華人導演
餐飲
料理比賽
社會企業
桃園
尤努斯獎
桃園市政府
公益社會
經濟發展
社會問題
潛力卓越
流行音樂
音樂界
培育
原創曲目
比賽資格
培訓系統
參賽曲目
音樂人才
臺南市
玉井區
芒果產業
觀光文化
人文歷史
數位照片
彩色黑白
1000 萬畫素
檔案命名
國民身分證
環境污染
公民參與行動
無塑生活
相關規範
程式競賽
ACG創作大賽
動畫組
遊戲組
比賽交流
特別獎項
業界專業評審
影片長度
作品頁數
原創漫畫
競賽目的
社會責任實踐計畫
在地行動
作品徵集
學習階段學生
作品規範
聯合國永續发展目标
徵文大賽
閱讀
書寫
徵稿時間
投稿須知
著作權
社群
媒體
公關
實習
企業
高雄文學
書寫創作
獎助計畫
文學閱讀
創作者人才
多元文學
在地題材
創作環境
文學作品
創作計畫
網路投票
評審評選
頒獎
影片規格
電競
新北市政府
電競爭霸戰
新北電競
傳說對決
正式比賽
遊戲愛好者
團隊合作
活动奖励
新冠疫情
學校停課
遠距教學
近視率
健康納入氣候峰會
健康危機
傳染病的認知
情緒管理
全球孕產婦死亡率
服裝
皮革
鞋類
配飾
世界皮革創意設計大賽
新銳設計師
慢時尚
永續未來
可持續性
生物降解
石油工業
綠色和平組織
皮革設計
服裝設計
爵士鼓
音樂打擊學習
自信心
流行音樂文化
精進打擊樂技術
參賽資格不限
報名方式音樂檔案
線上報名報名流程
農業
農業生技創新創業競賽
大專院校在學學生
創新技術
農、林、漁、牧
行銷流通
產業加值
指導教練
作品收件日期
農業科技園区
程式
軟體
教育
程式設計
產業
國際化
軟體人才
可持續發展
台灣美
關山鎮
自然風光
文化特色
觀光旅遊
花東縱谷
活動推薦
影像製作
調整前原始檔
身心障礙者
比賽活動
藝術與口腔保健
繪畫主題
創作方式
評選流程
點子松
數位發展
全民共創
2040年
未來視角
人機共融
I&amp;AI
小說獎
報名
實際案件
台灣歷史
改編
講座
入圍者
IP轉譯
評審團
專案
資訊
商業管理
创新創意
知识应用能力
社会脉动
商业管理
资讯管理
高中职
大学校院
商业竞赛
冠军奖金
主办单位
運動
跑步
南庄山水
悠遊行
山水
馬拉松
體育
路跑
苗栗
南庄
山城
慢跑
騎車
漂流
集會
行程
體驗
大學生
校園影片徵件比賽
影片徵件比賽
金險獎
問題
分析
科學
社會
資料科學分析
量化推論
社會反思
道德倫理推論
美學解讀
創意創新
有效溝通
學術界
社會貢獻
科技應用
校園
台灣旅遊
國際金旅獎
旅遊行程
青年學子
觀光資源
活動簡介
評審規範
小論文
衛星影像
研究主題
地理環境
環境災害
福衛五號
光譜分析
時序變遷
決賽評審
徵才
沃旭綠能獎學金
離岸風電
團隊提案
永續創新加速器
科技創新
環境調查
施工技術
社會溝通
智慧財產權
演奏
國內音樂教育
國際音樂
獎勵和榮譽
音樂教育水準
音樂文化交流
演藝廳
獎盃
比賽宗旨
社會服務
書畫文化藝術
關注在地風景
增進家庭情誼
台中好食光
好食光
五種味道
味覺獵人
地美食
青創力
參賽
學習
激發
限制
指導
環境教育
早鳥獎
地球唯一
環境正義
世代福祉
淨零轉型
環境素養
環境繪本
強調
TIG 征服版
藍色印象
衝擊感
8耐雙冠
24耐總冠軍
車身視覺
王者的彩衣
創意評分
寵物禮物
快樂時光
感謝
毛孩植全系列
毛孩合照
三星
三星創意提案
永續星未來
提案
新思維
街舞
合作競賽
電視轉播
競賽平台
評審導師
報名資格
高中生
夢想支持
總獎金
參賽費用
電子商務競賽
創新創業計畫
微商
社群行銷
競賽時程
企畫書
網紅活動
能源效率
創新設計
環境永續
材料科學
綠色生活
光學技術
產品設計
競賽獎學金
生醫應用
綠材奇想
教案
老年疾病
銀髮族
健康老化
教學資源
比賽主題
銀髮族健康
老年教育
長輩對象
健康衛教
生物科技
創新意識
藝術感知力
知性藝術
曝光率
商機
生物製藥
精準醫療
繪畫藝術
中小學生
台灣大自然
展覽日期
聯合國SDGs活動
英語
非學校型態
實驗教育
普高組
技高組
五專組
成绩公告
线上报名方式
AICUP
交通
車輛追蹤
ChatGPT
監視系統
道路車輛
相機間協同作業
多目標追蹤
AI技術
智慧交通
參賽隊伍
參賽規範
插畫比賽
ART street
主題「櫻花」
作品原創性
獎勵金賞
地球暖化
自然災害
捍衛地球
小小創意家
保護環境
活動報名
環保意識提升
比賽地點
報名時間
報名費用
作品主題
比賽形式
活動注意事項
停車資訊
孝情徵文比賽
獎金鼓勵
作文規格
寄送方式
評審專家
主辦單位修正
文學贊助獎項
出版贊助計畫
反映當代觀點
媒合輔導平台
台灣出版
原創文學作品
支持出版
徵件辦法
審查公正
大綱書籍
建築
泰林社區
部落原民
社區發展
老屋再生
競圖活動
青年夥伴
建築設計
社區規劃
青年參與
桌遊
SDGs目標
永續海洋
海洋保育
創意策略
喚醒意識
路跑活動
台灣文化
健康運動
夏日紅海
荔枝產季
半馬組
挑戰組
樂活組
頒獎儀式
遊戲設計
教育遊戲
認知設計
EGDA
教育桌遊
遊戲化
教學活動
教學現場
教學方法
教學資訊
遊戲創新
教學設計
代間教育
互動關係
幼老專業
跨世代活動
教材設計
幼教老人
慈濟大學
老幼互動
創意方案
應用
太陽光電
優化技術
競賽作品
投稿收件
評選作業
創新創意
小說組
新詩組
散文組
非虛構寫作組
臺北市立大學
國立臺北教育大學
全台學生
全國大專院校
北八卦山
拿獎金贏好禮
行銷文案
多媒體
創意行銷
大專院校創意行銷競賽
農業創新發展
北八卦山脈
健康經濟文化
創造力
業界實務
多媒體製作
商管教育
經營模擬
電腦系統
行銷贏家
決策競賽
學科知識
獨立思考
群體決策
競賽交流
決策制定
企業簡介
COVID-19疫情
業務成長
同仁培育
企業核心理念
Uniwill
客戶保障
智匯保經吉祥物
評審日期
原住民族
文化
Biomimicry
仿生
仿生科技
台灣區海選
輔導大專以上團隊
第十年
永續設計
仿生共學咖啡館
中文能力雲端診斷系統
語文王者爭霸戰
高雄市
高中職學生
語文練習
全市團體賽
個人排名賽
熱寫獎
語文獎
勤學獎
繁星獎
解謎
蹦世界
關卡
NMTL
評分
敏翔創意車燈競賽
重型機車
ATV越野車
車燈設計
創新應用元素
無限可能
外型設計
實用與美學結合
車種指定
決賽送件截止日
影音創作
偏鄉小學
报名截止时间
MP4
評審标准
台南
旅遊
民俗信仰
飲食
古城
文字
民間習俗
土地
虱目魚湯
紅磚建築
琅琅悅讀
台南建城
微控制器應用
專業技術人才
協作精神
工程實踐素養
盛群盃
創意交流
電子產業
人才培育
湖南廣電
芒果要的就是你
第七屆徵選
實習培訓活動
海選報名日期
入選公告
實習期間
影音自我介紹
健康申明書
夢花文學獎
苗栗縣文學集
苗栗縣人文
風土民情
地景作品
母語文學
資深作家
兒童文學創作
苗栗主題文學
創作集
美育
歷史
季賽
練習時間
比賽時間
知識王官網
每日玩次
得獎依據
新參賽者
競賽辦法
參與年賽
國語文
獎狀
線上
導覽解說
導覽
台灣文化古蹟
名勝景點
中文組
英文組
團結和友誼
身心靈健康
信仰價值觀
社區聯繫
領導才能
健康娛樂選擇
籃球比賽
比賽賽制
裁判資格
健康科技
照護
健康
長照服務
短片競賽活動
健康照護專業
長照產業
照顧服務
專業形象
社會認同
專業人力培育
配音
英語口語表達
國際競爭
創意影片
劇本創作
音效創作
評審委員
英詩音韻
文學興趣
英語演說
校際觀摩
國籍學生
英語能力
總參賽隊伍
演講比賽
AIoT
全球媒體曝光
新創團隊
智慧物聯網
AIoT元素
軟硬體整合設計
創新應用
智慧科技解決方案
跨域合作
技術創意
市場應用
永續媚力
時尚街拍
Framesi
行銷活動
自媒體
創意大賽
產業行銷
疫情時代
新生活樣貌
民間企業
綠能
綠色科技
智慧城市
綠能科技
低碳永續發展
綠創構想
綠創實踐
區塊鏈
科技藝術
生命教育
社會型企業
尤努斯創新獎
零淨碳排放
青年創新
創意解決方案
設計思考
商業模式
總決賽评比
毫米波雷達
AI 應用
edge AI
研究所學生
自由組隊
跨系
合作活動
創意美術比賽
生活概念
創意彩繪設計
日常生活物件
彩繪圖樣
角色設計競賽
動態表演形式
才藝競賽
藝術獎
創作人才
國際交流
多元發展
桃園市議會
桃園市立美術館
媒材類別
展出計畫
游泳
澎湖
泳渡
澎湖灣
全民體育運動
澎湖廣大海洋
文化內涵
澎湖海洋特色
舉辦活動
澎湖人文風貌
海上長泳活動
新形象彰顯
澎湖觀光事業
教育部體育署
探究
馬來西亞
高中學生
初賽
複賽
UAiTED
器官捐贈
宣導
尊重生命
生命分享
生命境界
獅子會
人生教育
共同參與
獎項及獎金
投稿規定
評審流程
畫圖
兒童繪畫比賽
白馬磁磚
幼幼組
國小A組
國小B組
放風箏
貝果老師
獎金獎狀
環保帆布袋
繪畫作品
提案競賽
指導機制
決賽階段
實體口頭簡報
三峽
風景
人文
攝影主題
三峽區域
農作物
人文民俗
晨昏風景
攝影技巧
Kibo-RPC
日美開放平台夥伴計畫
JAXA
NASA
太空站
ISS
太空人
Astrobee
太空艙
成語
徵文比賽
故事影音視頻
語文素養
語文能力
文化素養
生活智慧
倫理道德
女子
同濟會
籃球
籃球運動者
球技
交流
運動習慣
運動風氣
挑戰
參加對象
三分球
消防
消防領域
研究創新
發明設計
鳳凰盃
獎項表揚
消防界創新
科技發展
消防創新設計
消防實務設計
影片拍攝
徵件規格
著作授權同意書
肖像授權同意書
收件數目
創業概念
創業營運計畫書
校園創業競賽
獎金額
教學研究
三年內畢業生
報名動作
智慧
成就英雄夢的樂園
智慧鐵人創意競賽
線上遊戲
真人冒險遊戲
知識跨領域
團隊合作解題
創意實作
學生創造力
補件截止
創造
培訓
決賽
研習課程
工具
評分方式
構想
競賽題目
權重
獎勵辦法
參加學生
臺中市柳川扶輪社
學童繪畫比賽
食尚台中
英文提案
教育推廣
跨領域思維
提倡發聲
學生能力培養
理念想法
大專類組
行銷目的
影音作品
故事創作
紀錄片
創意短片
動畫創作
AI生成
公開平台
Z世代
影視音產業
年輕創作者
獨特視角
跨校組隊
汽車
中南部
南都汽車
創新提案競賽
TOYOTA
LEXUS
提案企劃
走路
健走活動
支持障礙者
微笑援奧運
心力量
里程數
應援力
教學
教學方案
性別平等
學習主題
教案設計
活動教案
性平教育
主題課程
獎勵特優
會計
簡報
會計資訊
生活周邊企業
會計知識
學習興趣
會計分析
教學成果
國家競賽
隊伍組成
簡報競賽
論文
政治
學術論文獎
小論文獎
學術論文體例
論文選拔
不當黨產處理委員會
轉型正義與黨產研究
報名資料
中華
廿字真言
劇情
團體
微電影大賽
電影文化
影視產業
網路傳播
獎項設置
人氣獎票選
著作權授權
繪本創作
參賽方式
獎勵佳作
推廣方式
工具機
研究生
國立中興大學
智慧製造
工具機產業
系統設計
智慧化技術
專題競賽
創新研究
技術精進
智慧機械
自動化技術
產業機器人
臺東縣政府
藝術教育
臺東美術館
徵件參賽
水墨
展覽申請
展覽方式
群益新力軍
交易競賽
交易員培訓計畫
模擬賽
實單賽
戰隊成績
冠軍
交易策略
風險评估
田野蘭鄉路跑
探索美景
環保理念
親子互動
烏樹林休閒文化園區
蘭花植栽
晶片計時系統
完賽獎牌
有藝思國際娛樂
月老
姻緣
紅線
戀愛
活動日期
报名
主辦单位
校園美感
時節下盛開植物
高低有致的地形
人物建構
祖孫三代
祖孫金像獎
家庭互動
照片推薦
似顏繪相框
入選名單
承辦單位
作文易學堂
臺北市
台北市
每週任務
語文練功
發表天地
學習時數
暑期個人排名賽
競賽周期
143
榮耀黃埔百年情
路跑嘉年華
台北市政府兵役局
台北市退伍軍人協會
榮耀九三運動協會
全民防衛觀念
全民運動風氣
國軍光榮傳統
紀念黃埔建軍建校百年
關渡宮
大愛精神
藝術體系
青年畢卡索
廟宇建築
文化人文
美育活動
傳統文化
台灣特色
科學遊戲
玩具設計
創意充沛
科學概念
線上評審
創新作品
影片作品
獎勵禮券
科普推廣
觀精盃
觀光精英盃
2024觀精盃
遊程
遊程比賽
遊程競賽
漁村旅行
節慶觀光
溫泉旅遊
全台規模
觀光產業
去趣 旅遊規劃APP
商貿
商貿簡報競賽
組織規劃能力
菁英學子
觀摩機會
職場競爭力
臺中市
台中
幼兒
電商
COVID-19
網路使用者
線上購物
東南亞電商
數位經濟
電子商務
南向新住民
創意之星
網紅之星
航空
廣播詞
秋季
秋馬
競賽項目
完賽獎
娃娃車組
家長陪跑
獎勵總排名
選手安全
取消報名
台大
益智競賽
語言
跨文化
溝通
職場
國家
學年度
寫生比賽
少年華陽獎
台灣少年華陽獎
水彩藝術
學生創作
文化藝術
參賽對象
評選辦法
動畫短片
電腦動畫
2023
高中組
短片創作團隊
指導師長
綜合藝術型表演
菸品危害防制
檳榔危害防制
影片長度限制
專利分析
布局
產學
法人
智慧財產
產業趨勢
企業出題
競賽資源
培育人才
活動期間
團體賽
獲獎
完賽禮
獎牌
超慢跑
補給
戶外運動
水岸風光
競賽距離
健身中心
慢跑社團
媒體宣傳
生活
幼年
長輩
照顧方式
健康永續
健康照護
120
客家合唱比賽
客家語言
客家文化
推動永續傳承
精神能見度
傳統山歌類
現代阿卡貝拉類
新竹縣政府演藝廳
數位
物聯
樂齡
資訊安全
畢業生
就業
智慧物聯科技
行銷樂齡科技
大專院校以上學歷
未就業之青年
121
全球客家串流計畫
跨域行動
青壯年
文藝換工/交工
音樂、戲劇、影像
串流者
灃食夢想計畫
公益飲食
教育基金會
孩子參與
飲食教育推廣
人氣投票
飲食夢想之旅
人氣抽獎活動
飲食觀點
紀錄短片
紀錄長片
劇情短片
劇情長片
實驗片
影展徵件
影像美學
人文和環境
常民文化
多元議題
台南影像獎
南方新人獎
德語
文藝
德語學習
學習成果
朗讀比賽
配音比賽
拼單字比賽
知識王比賽
活動總召
應德系辦公室
新竹縣
國語
數學
自然
新竹縣國民中小學
在職合格教師
組別
創用CC授權
教學資源網
學習重點
標誌
共同建構未來
發展
改善活動
提升品質
國際競爭力
金塔獎
精實改善精英獎
海報特優獎
獎勵金塔獎
般若波羅蜜多心經
經文
硬筆字
比賽工具
活動方式
比賽分組
養德盃
象棋
錦標賽
棋類運動
棋士
國粹
能源議題
小劇場創作
學生意識
表演藝術
全民能源教育
能源轉型
節能減碳生活
參賽規定
演出評審
物理
化學
生物
地球科學
多元評量
複審
核實支給
數位化
健康促進實施計畫
正向心理健康
畫作或文字
快樂正向的人生與情緒
創意圖畫設計比賽
參賽學生
評選方式
獎勵頒發
教材及教學素材
時尚
中華美容美髮技藝協會
中華國際美容協會
技術交流
研習
社會組
高中職校組
2024森獎
森獎競賽
森獎
永續利用
資源利用
綠色材料
循環經濟
自然材料
簡約設計
室內空間
友善生態
永續行動
環境保育
生態永續
地球汙染
新聞
傳播學院
主播
播報
東森新聞
新聞報導
撰稿播報
傳播才能
媒體實習
比賽內容
交流切磋
申報資格
電子電機
機械
研究題目
圍棋
圍棋公開賽
比賽辦法
晉升段位
級位設定費
富里鄉
花蓮縣
自然景觀
梯田
金針花園區
羅山大池
縱谷風情
人文底蘊
彩色照片
智慧運算
數據分析
技術創新
跨領域學術
深度學習
晶片系統
社會運算
世界閱讀日
校際
線上閱讀
孝道
趣味
家庭
伴手禮
項目
食品
非食品
展示
參加
短篇
怪奇
幻想
刊物
新紀元社
日文
截止日期
作品提交
最優秀作
優秀作
入選作
表題
作者名
提交方法
格外美好
生活反思
創作觀摩
實用機能
美學形式
收納設計
展示設計
報名參賽
自主
自主學習
青春來說課
自主學習歷程
學校
發表
評選
書法比賽
書法教育
聖開老和尚
熱忱
聖賢格言
現場書寫比賽
全國
鐵人二項
鐵人三項運動
全民運動
臺中市政府
臺中市體育總會
選手培訓
培養參與
烏日區溫水游泳池
轉換區
領車轉換區
S2
課程
課設學院
S2 課程設計
師資生組
徵稿條件
課程方案
孝行獎
孝行觀念
獎勵孝行楷模
感動人心
孝行事蹟
慈孝行動
溫馨和樂家庭
社會祥和
選拔標準
孝行楷模
分類如下
台灣國小生
提升自我程度
考生提升
能與世界接軌
英語學習興趣
全民英語教育
英文單字學習基礎
學生語文能力
郁金香
櫻花
牡丹
紫藤花
台灣蝴蝶戲珠花
繡球花
瀑布
賞鳥
楓紅
水杉
文化交流
合作
國際禮儀
理解
影片要求
計畫
中小學
媒體素養
教學策略
學者專家
作品
國立臺灣大學
金融
金融知識線上競賽
學生金融知識
金融觀念
答題正確率
答題時間
實體決賽
智慧網
金融生活知識
國中高中職組
童書
英語童書創作競賽
多媒體能力
語言訓練
電腦資訊能力
合作分工
參賽證書
樂齡旅遊
創新遊程
國內競賽
旅遊景點
創意企畫書
深化推廣
產學結合
初賽審核
全國大賽
美國
世界盃冠軍榮耀
相關證照
科學教具研發
探究與實作課程
學生主動學習科學
創意設計能力
自製實作科學教具
簡報檔與海報檔
影片評選方式
線上方式報名
設計書資料審查
建造
椅子
家具
英文
建築師椅子競賽
獨特風格
椅子設計
傳統與創新
材料探索
建築師之椅
設計哲學
建築工藝
功能美學
徵文競賽
徵文活動
有獎徵文
科技新知
APP推薦
量子計算
開箱科技產品
科技產業趨勢
文章分享
創造未來
抽獎活動
人權
人權教育
適合學生
民主與人權
公民行動
教育人士
獎勵制度
生技
醫療
高職
公私立國小
時程稿件截止日
電子檔
線上報名表
個人或團體
實驗發想組
實驗實作組
癌症預防
美術班比賽
掛號通訊報名
得獎名單公佈
最佳指導老師獎
鐵人
嘉義
活動地點
分齡組
接力組
青少鐵人
西洋棋
慈暉盃
113
競賽規程
棋會友
新北市
現場裁判
商品
公司
工作室
流行
人氣
基隆
品牌
潮嚮
山海
國際觀光
活動當天
隨身攜帶證件
天候因素
醫師中止
版權所有
退費機制
天災因素
路跑特別企劃
星光饗宴
桌呷辦
好友聚餐
食物美味
歌手演唱
酷炫好禮
路跑參賽
抵用點數
遊戲創作競賽
遊戲創作
製作遊戲
金蹦獎
實境遊戲
解謎遊戲
遊戲創作者
創新功能
教學工作坊
遊戲開發
輔導販售
徵文主題
閱讀推薦書單
書籍選擇
書單類型
漫畫類
政府舉辦
企業倫理
品格
誠信
永續經營
商業行為
倫理議題
獨立判斷
思辨能力
倫理難題
桃園會展中心
永久公共藝術作品
微影片徵件比賽
公共藝術
藝術家創作
創意影片紀錄
藝術產業
文化藝術有限公司
視覺藝術
半導體
美光科技
清大半導體學院
清華大學
半導體產業創新
科技進步
大專院校學生
半導體領域
概念、技術和解決方案
